"","ResultID","AnomalyType"
"2509","0029-200808270000-33140-QLQD-ec","Highest90%SubmValues"
"2510","0029-200808270000-33140-QLQD-ec","Highest95%SubmStnValues"
"2511","0029-200808270000-33140-QLQD-ec","Highest99%AmbientValues"
"2512","0029-200808270000-33140-QLQD-ec","ViolatesWQStandard"
"2513","0029-200808270000-33140-LQD-ec","Highest90%SubmValues"
"2514","0029-200808270000-33140-LQD-ec","Highest95%SubmStnValues"
"2515","0029-200808270000-33140-LQD-ec","Highest99%AmbientValues"
"2516","0029-200808270000-33140-LQD-ec","ViolatesWQStandard"
"2517","0029-200808270000-33141-LSR-ec","ViolatesLessProtectiveWQStandard"
"2518","0029-200808270000-33145-LSR-ec","Highest90%SubmValues"
"2519","0029-200808270000-33145-LSR-ec","Highest99%AmbientValues"
"2520","0029-200808270000-33145-LSR-ec","ViolatesWQStandard"
"2521","0029-200808270000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"2522","0029-200808270000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"2523","0029-200808270000-33153-LSR-ec","ViolatesLessProtectiveWQStandard"
"2524","0029-200809150000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"2525","0029-200809150000-13411-LSR-ec","ViolatesLessProtectiveWQStandard"
"2526","0029-200809150000-13469-LSR-ec","Lowest10%SubmValues"
"2527","0029-200809150000-33141-LSR-ec","Highest95%SubmStnValues"
"2528","0029-200809150000-33141-LSR-ec","Highest99%AmbientValues"
"2529","0029-200809150000-33141-LSR-ec","ViolatesWQStandard"
"2530","0029-200809150000-33142-QLQD-ec","Lowest10%SubmValues"
"2531","0029-200809150000-33142-LQD-ec","Lowest5%SubmValues"
"2532","0029-200809160000-12832-LSR-ec","Highest95%AmbientValues"
"2533","0029-200809160000-12832-LSR-ec","ViolatesWQStandard"
"2534","0029-200809160000-13078-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2535","0029-200809160000-13078-LQD-ec","ViolatesLessProtectiveWQStandard"
"2536","0029-200809160000-13417-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2537","0029-200809160000-13417-LQD-ec","ViolatesLessProtectiveWQStandard"
"2538","0029-200809160000-13430-LSR-ec","Lowest5%SubmStnValues"
"2539","0029-200809160000-13432-LSR-ec","Highest90%SubmValues"
"2540","0029-200809160000-13432-LSR-ec","Highest99%AmbientValues"
"2541","0029-200809160000-13432-LSR-ec","ViolatesWQStandard"
"2542","0029-200809160000-13440-LSR-ec","ViolatesLessProtectiveWQStandard"
"2543","0029-200809160000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"2544","0029-200809160000-13474-LSR-ec","Highest95%AmbientValues"
"2545","0029-200809160000-13474-LSR-ec","ViolatesWQStandard"
"2546","0029-200809160000-13499-LSR-ec","Highest95%AmbientValues"
"2547","0029-200809160000-13499-LSR-ec","ViolatesLessProtectiveWQStandard"
"2548","0029-200809160000-13538-LSR-ec","Highest95%AmbientValues"
"2549","0029-200809160000-13538-LSR-ec","ViolatesWQStandard"
"2550","0029-200809160000-13607-LSR-ec","Highest95%AmbientValues"
"2551","0029-200809160000-13607-LSR-ec","ViolatesLessProtectiveWQStandard"
"2552","0029-200809160000-33145-LSR-ec","Highest90%SubmValues"
"2553","0029-200809160000-33145-LSR-ec","Highest99%AmbientValues"
"2554","0029-200809160000-33145-LSR-ec","ViolatesWQStandard"
"2555","0029-200809160000-33147-LSR-ec","Highest95%AmbientValues"
"2556","0029-200809160000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"2557","0029-200809300000-12832-LSR-ec","Highest95%AmbientValues"
"2558","0029-200809300000-12832-LSR-ec","ViolatesWQStandard"
"2559","0029-200809300000-13410-LSR-ec","Highest95%AmbientValues"
"2560","0029-200809300000-13410-LSR-ec","ViolatesWQStandard"
"2561","0029-200809300000-13411-LSR-ec","Highest95%AmbientValues"
"2562","0029-200809300000-13411-LSR-ec","ViolatesWQStandard"
"2563","0029-200809300000-13417-LSR-ec","ViolatesLessProtectiveWQStandard"
"2564","0029-200809300000-13428-LSR-ec","ViolatesLessProtectiveWQStandard"
"2565","0029-200809300000-13430-QLQD-ec","Highest90%SubmValues"
"2566","0029-200809300000-13430-QLQD-ec","Highest99%AmbientValues"
"2567","0029-200809300000-13430-QLQD-ec","ViolatesWQStandard"
"2568","0029-200809300000-13430-LQD-ec","Highest90%SubmValues"
"2569","0029-200809300000-13430-LQD-ec","Highest99%AmbientValues"
"2570","0029-200809300000-13430-LQD-ec","ViolatesWQStandard"
"2571","0029-200809300000-13432-LSR-ec","Lowest5%SubmStnValues"
"2572","0029-200809300000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"2573","0029-200809300000-13438-LSR-ec","Lowest5%SubmStnValues"
"2574","0029-200809300000-13442-LSR-ec","Highest95%AmbientValues"
"2575","0029-200809300000-13442-LSR-ec","ViolatesWQStandard"
"2576","0029-200809300000-13474-LSR-ec","Highest90%SubmValues"
"2577","0029-200809300000-13474-LSR-ec","Highest99%AmbientValues"
"2578","0029-200809300000-13474-LSR-ec","ViolatesWQStandard"
"2579","0029-200809300000-13538-LSR-ec","Highest95%AmbientValues"
"2580","0029-200809300000-13538-LSR-ec","ViolatesWQStandard"
"2581","0029-200809300000-13607-LSR-ec","ViolatesLessProtectiveWQStandard"
"2582","0029-200809300000-33137-LSR-ec","Highest90%SubmValues"
"2583","0029-200809300000-33137-LSR-ec","Highest95%SubmStnValues"
"2584","0029-200809300000-33137-LSR-ec","Highest99%AmbientValues"
"2585","0029-200809300000-33137-LSR-ec","ViolatesWQStandard"
"2586","0029-200809300000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"2587","0029-200809300000-33145-LSR-ec","Highest95%AmbientValues"
"2588","0029-200809300000-33145-LSR-ec","ViolatesWQStandard"
"2589","0029-200809300000-33147-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2590","0029-200809300000-33147-LQD-ec","ViolatesLessProtectiveWQStandard"
"2591","0029-200810150000-12832-LSR-ec","ViolatesLessProtectiveWQStandard"
"2592","0029-200810150000-13428-LSR-ec","ViolatesLessProtectiveWQStandard"
"2593","0029-200810150000-13430-QLQD-ec","Highest95%AmbientValues"
"2594","0029-200810150000-13430-QLQD-ec","ViolatesWQStandard"
"2595","0029-200810150000-13430-LQD-ec","Highest95%AmbientValues"
"2596","0029-200810150000-13430-LQD-ec","ViolatesWQStandard"
"2597","0029-200810150000-13432-LSR-ec","Lowest5%SubmStnValues"
"2598","0029-200810150000-13433-LSR-ec","Highest95%SubmStnValues"
"2599","0029-200810150000-13433-LSR-ec","ViolatesLessProtectiveWQStandard"
"2600","0029-200810150000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"2601","0029-200810150000-13474-LSR-ec","ViolatesLessProtectiveWQStandard"
"2602","0029-200810150000-33145-LSR-ec","Highest95%AmbientValues"
"2603","0029-200810150000-33145-LSR-ec","ViolatesWQStandard"
"2604","0029-200810150000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"2605","0029-200810290000-13411-LSR-ec","Highest95%AmbientValues"
"2606","0029-200810290000-13411-LSR-ec","ViolatesWQStandard"
"2607","0029-200810290000-13417-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2608","0029-200810290000-13430-LSR-ec","ViolatesLessProtectiveWQStandard"
"2609","0029-200810290000-13432-LSR-ec","ViolatesLessProtectiveWQStandard"
"2610","0029-200810290000-33145-LSR-ec","Highest90%SubmValues"
"2611","0029-200810290000-33145-LSR-ec","Highest99%AmbientValues"
"2612","0029-200810290000-33145-LSR-ec","ViolatesWQStandard"
"2613","0029-200810300000-12848-LSR-ec","Lowest10%SubmValues"
"2614","0029-200810300000-12848-LSR-ec","Lowest5%SubmStnValues"
"2615","0029-200810300000-13438-LSR-ec","Lowest5%SubmStnValues"
"2616","0029-200810300000-13440-LSR-ec","ViolatesLessProtectiveWQStandard"
"2617","0029-200810300000-13442-LSR-ec","Highest95%AmbientValues"
"2618","0029-200810300000-13442-LSR-ec","ViolatesWQStandard"
"2619","0029-200810300000-13499b-LQD-ec","ViolatesLessProtectiveWQStandard"
"2620","0029-200810300000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"2621","0029-200810300000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"2622","0029-200811050000-12832-LSR-ec","Highest95%AmbientValues"
"2623","0029-200811050000-12832-LSR-ec","ViolatesWQStandard"
"2624","0029-200811050000-13411-LSR-ec","Highest95%AmbientValues"
"2625","0029-200811050000-13411-LSR-ec","ViolatesWQStandard"
"2626","0029-200811050000-13430-LSR-ec","Highest90%SubmValues"
"2627","0029-200811050000-13430-LSR-ec","Highest99%AmbientValues"
"2628","0029-200811050000-13430-LSR-ec","ViolatesWQStandard"
"2629","0029-200811050000-13431-LSR-ec","Highest95%SubmStnValues"
"2630","0029-200811050000-13431-LSR-ec","Highest95%AmbientValues"
"2631","0029-200811050000-13431-LSR-ec","ViolatesWQStandard"
"2632","0029-200811050000-13432b-QLQD-ec","Highest90%SubmValues"
"2633","0029-200811050000-13432b-QLQD-ec","Highest99%AmbientValues"
"2634","0029-200811050000-13432b-QLQD-ec","ViolatesWQStandard"
"2635","0029-200811050000-13432b-LQD-ec","Highest90%SubmValues"
"2636","0029-200811050000-13432b-LQD-ec","Highest99%AmbientValues"
"2637","0029-200811050000-13432b-LQD-ec","ViolatesWQStandard"
"2638","0029-200811050000-13433-LSR-ec","ViolatesLessProtectiveWQStandard"
"2639","0029-200811050000-13434-LSR-ec","Highest90%SubmValues"
"2640","0029-200811050000-13434-LSR-ec","Highest99%AmbientValues"
"2641","0029-200811050000-13434-LSR-ec","ViolatesWQStandard"
"2642","0029-200811050000-13474-LSR-ec","Highest95%AmbientValues"
"2643","0029-200811050000-13474-LSR-ec","ViolatesLessProtectiveWQStandard"
"2644","0029-200811050000-13484-QLQD-ec","Highest90%SubmValues"
"2645","0029-200811050000-13484-QLQD-ec","Highest99%AmbientValues"
"2646","0029-200811050000-13484-QLQD-ec","ViolatesWQStandard"
"2647","0029-200811050000-13484-LQD-ec","Highest90%SubmValues"
"2648","0029-200811050000-13484-LQD-ec","Highest99%AmbientValues"
"2649","0029-200811050000-13484-LQD-ec","ViolatesWQStandard"
"2650","0029-200811050000-13513-LSR-ec","ViolatesLessProtectiveWQStandard"
"2651","0029-200811050000-33134-LSR-ec","Highest90%SubmValues"
"2652","0029-200811050000-33134-LSR-ec","Highest99%AmbientValues"
"2653","0029-200811050000-33134-LSR-ec","ViolatesWQStandard"
"2654","0029-200811050000-33136-LSR-ec","ViolatesLessProtectiveWQStandard"
"2655","0029-200811050000-33145-LSR-ec","Highest90%SubmValues"
"2656","0029-200811050000-33145-LSR-ec","Highest99%AmbientValues"
"2657","0029-200811050000-33145-LSR-ec","ViolatesWQStandard"
"2658","0029-200811050000-33155-LSR-ec","Highest95%SubmStnValues"
"2659","0029-200811050000-33155-LSR-ec","Highest95%AmbientValues"
"2660","0029-200811050000-33155-LSR-ec","ViolatesWQStandard"
"2661","0029-200811060000-12848b-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2662","0029-200811060000-12848b-LQD-ec","ViolatesLessProtectiveWQStandard"
"2663","0029-200811060000-13078-LSR-ec","Highest90%SubmValues"
"2664","0029-200811060000-13078-LSR-ec","Highest95%SubmStnValues"
"2665","0029-200811060000-13078-LSR-ec","Highest99%AmbientValues"
"2666","0029-200811060000-13078-LSR-ec","ViolatesWQStandard"
"2667","0029-200811060000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"2668","0029-200811060000-13411-QLQD-ec","Highest95%AmbientValues"
"2669","0029-200811060000-13411-QLQD-ec","ViolatesWQStandard"
"2670","0029-200811060000-13411-LQD-ec","Highest95%AmbientValues"
"2671","0029-200811060000-13411-LQD-ec","ViolatesWQStandard"
"2672","0029-200811060000-13438-LSR-ec","Highest90%SubmValues"
"2673","0029-200811060000-13438-LSR-ec","Highest95%SubmStnValues"
"2674","0029-200811060000-13438-LSR-ec","Highest99%AmbientValues"
"2675","0029-200811060000-13438-LSR-ec","ViolatesWQStandard"
"2676","0029-200811060000-13440-LSR-ec","Highest90%SubmValues"
"2677","0029-200811060000-13440-LSR-ec","Highest99%AmbientValues"
"2678","0029-200811060000-13440-LSR-ec","ViolatesWQStandard"
"2679","0029-200811060000-13442-LSR-ec","Highest90%SubmValues"
"2680","0029-200811060000-13442-LSR-ec","Highest99%AmbientValues"
"2681","0029-200811060000-13442-LSR-ec","ViolatesWQStandard"
"2682","0029-200811060000-13469-LSR-ec","Highest95%SubmStnValues"
"2683","0029-200811060000-13469-LSR-ec","ViolatesLessProtectiveWQStandard"
"2684","0029-200811060000-13499-LSR-ec","Highest90%SubmValues"
"2685","0029-200811060000-13499-LSR-ec","Highest99%AmbientValues"
"2686","0029-200811060000-13499-LSR-ec","ViolatesWQStandard"
"2687","0029-200811060000-13517-LSR-ec","Highest95%AmbientValues"
"2688","0029-200811060000-13517-LSR-ec","ViolatesWQStandard"
"2689","0029-200811060000-13607-LSR-ec","ViolatesLessProtectiveWQStandard"
"2690","0029-200811060000-33140-LSR-ec","Highest95%AmbientValues"
"2691","0029-200811060000-33140-LSR-ec","ViolatesWQStandard"
"2692","0029-200811060000-33141-LSR-ec","Highest95%AmbientValues"
"2693","0029-200811060000-33141-LSR-ec","ViolatesLessProtectiveWQStandard"
"2694","0029-200811060000-33142-LSR-ec","Highest95%SubmStnValues"
"2695","0029-200811060000-33147-LSR-ec","Highest95%AmbientValues"
"2696","0029-200811060000-33147-LSR-ec","ViolatesWQStandard"
"2697","0029-200811060000-33148-LSR-ec","Highest90%SubmValues"
"2698","0029-200811060000-33148-LSR-ec","Highest95%SubmStnValues"
"2699","0029-200811060000-33148-LSR-ec","Highest99%AmbientValues"
"2700","0029-200811060000-33148-LSR-ec","ViolatesWQStandard"
"2701","0029-200811120000-12836-LSR-ec","Highest90%SubmValues"
"2702","0029-200811120000-12836-LSR-ec","Highest95%SubmStnValues"
"2703","0029-200811120000-12836-LSR-ec","Highest99%AmbientValues"
"2704","0029-200811120000-12836-LSR-ec","ViolatesWQStandard"
"2705","0029-200811120000-13421-LSR-ec","Highest95%SubmValues"
"2706","0029-200811120000-13421-LSR-ec","Highest95%SubmStnValues"
"2707","0029-200811120000-13421-LSR-ec","Highest99%AmbientValues"
"2708","0029-200811120000-13421-LSR-ec","ViolatesWQStandard"
"2709","0029-200811120000-13422-LSR-ec","Highest95%SubmValues"
"2710","0029-200811120000-13422-LSR-ec","Highest95%SubmStnValues"
"2711","0029-200811120000-13422-LSR-ec","Highest99%AmbientValues"
"2712","0029-200811120000-13422-LSR-ec","ViolatesWQStandard"
"2713","0029-200811120000-13424-LSR-ec","Highest95%SubmValues"
"2714","0029-200811120000-13424-LSR-ec","Highest95%SubmStnValues"
"2715","0029-200811120000-13424-LSR-ec","Highest99%AmbientValues"
"2716","0029-200811120000-13424-LSR-ec","ViolatesWQStandard"
"2717","0029-200811120000-33157-LSR-ec","Highest95%SubmValues"
"2718","0029-200811120000-33157-LSR-ec","Highest95%SubmStnValues"
"2719","0029-200811120000-33157-LSR-ec","Highest99%AmbientValues"
"2720","0029-200811120000-33157-LSR-ec","ViolatesWQStandard"
"2721","0029-200811120000-33573-LSR-ec","Highest95%SubmValues"
"2722","0029-200811120000-33573-LSR-ec","Highest95%SubmStnValues"
"2723","0029-200811120000-33573-LSR-ec","Highest99%AmbientValues"
"2724","0029-200811120000-33573-LSR-ec","ViolatesWQStandard"
"2725","0029-200811180000-12832-LSR-ec","Highest95%AmbientValues"
"2726","0029-200811180000-12832-LSR-ec","ViolatesWQStandard"
"2727","0029-200811180000-13411-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2728","0029-200811180000-13411-LQD-ec","Highest95%AmbientValues"
"2729","0029-200811180000-13411-LQD-ec","ViolatesWQStandard"
"2730","0029-200811180000-13428-LSR-ec","Highest95%AmbientValues"
"2731","0029-200811180000-13428-LSR-ec","ViolatesLessProtectiveWQStandard"
"2732","0029-200811180000-13430-LSR-ec","Highest90%SubmValues"
"2733","0029-200811180000-13430-LSR-ec","Highest99%AmbientValues"
"2734","0029-200811180000-13430-LSR-ec","ViolatesWQStandard"
"2735","0029-200811180000-13438-LSR-ec","Lowest5%SubmStnValues"
"2736","0029-200811180000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"2737","0029-200811180000-13469-LSR-ec","Lowest10%SubmValues"
"2738","0029-200811180000-33134-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2739","0029-200811180000-33134-LQD-ec","ViolatesLessProtectiveWQStandard"
"2740","0029-200811180000-33136-LSR-ec","Highest90%SubmValues"
"2741","0029-200811180000-33136-LSR-ec","Highest99%AmbientValues"
"2742","0029-200811180000-33136-LSR-ec","ViolatesWQStandard"
"2743","0029-200811180000-33142-LSR-ec","Lowest5%SubmValues"
"2744","0029-200811180000-33147-LSR-ec","ViolatesLessProtectiveWQStandard"
"2745","0029-200812030000-12832-LSR-ec","Highest95%AmbientValues"
"2746","0029-200812030000-12832-LSR-ec","ViolatesWQStandard"
"2747","0029-200812030000-12836-LSR-ec","Highest95%SubmStnValues"
"2748","0029-200812030000-12836-LSR-ec","Highest99%AmbientValues"
"2749","0029-200812030000-12836-LSR-ec","ViolatesWQStandard"
"2750","0029-200812030000-13077-LSR-ec","Lowest5%SubmValues"
"2751","0029-200812030000-13078-LSR-ec","Lowest10%SubmValues"
"2752","0029-200812030000-13078-LSR-ec","Lowest5%SubmStnValues"
"2753","0029-200812030000-13421-LSR-ec","Highest90%SubmValues"
"2754","0029-200812030000-13421-LSR-ec","Highest95%SubmStnValues"
"2755","0029-200812030000-13421-LSR-ec","Highest99%AmbientValues"
"2756","0029-200812030000-13421-LSR-ec","ViolatesWQStandard"
"2757","0029-200812030000-13422-LSR-ec","Highest90%SubmValues"
"2758","0029-200812030000-13422-LSR-ec","Highest95%SubmStnValues"
"2759","0029-200812030000-13422-LSR-ec","Highest99%AmbientValues"
"2760","0029-200812030000-13422-LSR-ec","ViolatesWQStandard"
"2761","0029-200812030000-13424-LSR-ec","Highest95%SubmStnValues"
"2762","0029-200812030000-13424-LSR-ec","Highest99%AmbientValues"
"2763","0029-200812030000-13424-LSR-ec","ViolatesWQStandard"
"2764","0029-200812030000-13428-QLQD-ec","Highest95%AmbientValues"
"2765","0029-200812030000-13428-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2766","0029-200812030000-13428-LQD-ec","ViolatesLessProtectiveWQStandard"
"2767","0029-200812030000-13430-LSR-ec","Highest90%SubmValues"
"2768","0029-200812030000-13430-LSR-ec","Highest99%AmbientValues"
"2769","0029-200812030000-13430-LSR-ec","ViolatesWQStandard"
"2770","0029-200812030000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"2771","0029-200812030000-13484-LSR-ec","Highest95%AmbientValues"
"2772","0029-200812030000-13484-LSR-ec","ViolatesWQStandard"
"2773","0029-200812030000-33134-LSR-ec","Highest95%AmbientValues"
"2774","0029-200812030000-33134-LSR-ec","ViolatesWQStandard"
"2775","0029-200812030000-33157-LSR-ec","Highest90%SubmValues"
"2776","0029-200812030000-33157-LSR-ec","Highest95%SubmStnValues"
"2777","0029-200812030000-33157-LSR-ec","Highest99%AmbientValues"
"2778","0029-200812030000-33157-LSR-ec","ViolatesWQStandard"
"2779","0029-200812040000-13432-LSR-ec","Highest90%SubmValues"
"2780","0029-200812040000-13432-LSR-ec","Highest99%AmbientValues"
"2781","0029-200812040000-13432-LSR-ec","ViolatesWQStandard"
"2782","0029-200812040000-13469-LSR-ec","Lowest10%SubmValues"
"2783","0029-200812040000-33141-LSR-ec","Lowest10%SubmValues"
"2784","0029-200812040000-33142-QLQD-ec","Lowest10%SubmValues"
"2785","0029-200812040000-33142-LQD-ec","Lowest5%SubmValues"
"2786","0029-200812040000-33145-LSR-ec","Highest95%AmbientValues"
"2787","0029-200812040000-33145-LSR-ec","ViolatesWQStandard"
"2788","0029-200812180000-12836-LSR-ec","Highest95%SubmValues"
"2789","0029-200812180000-12836-LSR-ec","Highest95%SubmStnValues"
"2790","0029-200812180000-12836-LSR-ec","Highest99%AmbientValues"
"2791","0029-200812180000-12836-LSR-ec","ViolatesWQStandard"
"2792","0029-200812180000-13421-LSR-ec","Highest90%SubmValues"
"2793","0029-200812180000-13421-LSR-ec","Highest95%SubmStnValues"
"2794","0029-200812180000-13421-LSR-ec","Highest99%AmbientValues"
"2795","0029-200812180000-13421-LSR-ec","ViolatesWQStandard"
"2796","0029-200812180000-13422-LSR-ec","Highest90%SubmValues"
"2797","0029-200812180000-13422-LSR-ec","Highest95%SubmStnValues"
"2798","0029-200812180000-13422-LSR-ec","Highest99%AmbientValues"
"2799","0029-200812180000-13422-LSR-ec","ViolatesWQStandard"
"2800","0029-200812180000-13424-LSR-ec","Highest90%SubmValues"
"2801","0029-200812180000-13424-LSR-ec","Highest95%SubmStnValues"
"2802","0029-200812180000-13424-LSR-ec","Highest99%AmbientValues"
"2803","0029-200812180000-13424-LSR-ec","ViolatesWQStandard"
